candidate_id,smiles,docking_rank,source_models,cnn_score,cnn_affinity,minimized_affinity_kcal_mol,mw,tpsa,clogp,hbd,hba,rotatable_bonds,formal_charge,sa_score,lipinski_rule_of_five_violations,max_clinical_similarity,max_patent_proxy_similarity,murcko_scaffold,generic_murcko_scaffold,ecfp_cluster_id,pose_qc_pass,pose_qc_flags,parent_inchi_key,parent_smiles,pose_sdf
FXIA-GEN-008245,CCN(CC)c1ccc(C=NNC(=O)COc2ccc(C#N)cc2)cc1,426,reinvent_denovo,0.9511932135,6.4863419533,-7.07081,350.422,77.72,2.934,1.0,5.0,8.0,0.0,2.159,0.0,0.11,0.134,O=C(COc1ccccc1)NN=Cc1ccccc1,CC(CCCC1CCCCC1)CCC1CCCCC1,305,true,ok,GHPLBSSOFJDJAW-UHFFFAOYSA-N,CCN(CC)c1ccc(C=NNC(=O)COc2ccc(C#N)cc2)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0017_gnina_poses.sdf
FXIA-GEN-021087,O=S(=O)(Nc1nnc(Cc2cccc(F)c2F)s1)c1cccc(O)c1,428,reinvent_denovo,0.9511684179,6.6530256271,-9.4061,383.401,92.18,2.914,2.0,6.0,5.0,0.0,2.394,0.0,0.13,0.144,O=S(=O)(Nc1nnc(Cc2ccccc2)s1)c1ccccc1,CC(C)(CC1CCC(CC2CCCCC2)C1)C1CCCCC1,306,true,ok,OOQYTJLLCVOKAC-UHFFFAOYSA-N,O=S(=O)(Nc1nnc(Cc2cccc(F)c2F)s1)c1cccc(O)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0043_gnina_poses.sdf
FXIA-GEN-011163,COc1ccccc1CCNC(=O)C(C)OC(=O)C(NC(=O)c1ccco1)C(C)C,429,reinvent_denovo,0.9511560798,6.4913115501,-7.33257,416.474,106.87,2.333,2.0,6.0,10.0,0.0,2.91,0.0,0.173,0.173,O=C(COC(=O)CNC(=O)c1ccco1)NCCc1ccccc1,CC(CCCC1CCCCC1)CCC(C)CCC(C)C1CCCC1,307,true,ok,IDQVNZKLBYTKSQ-UHFFFAOYSA-N,COc1ccccc1CCNC(=O)C(C)OC(=O)C(NC(=O)c1ccco1)C(C)C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0023_gnina_poses.sdf
FXIA-GEN-001840,COc1ccccc1C(C)NC(=O)C(=O)Nc1cc(Cl)ccc1Cl,431,reinvent_denovo,0.9511355758,6.2062487602,-7.67267,367.232,67.43,3.818,2.0,3.0,4.0,0.0,2.355,0.0,0.219,0.219,O=C(NCc1ccccc1)C(=O)Nc1ccccc1,CC(CCC1CCCCC1)C(C)CC1CCCCC1,308,true,ok,BERGQEVGTRDYCE-UHFFFAOYSA-N,COc1ccccc1C(C)NC(=O)C(=O)Nc1cc(Cl)ccc1Cl,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0004_gnina_poses.sdf
FXIA-GEN-031890,COc1cccc(C(=O)OC(C)C(=O)Nc2ccc(I)cc2)c1,433,reinvent_denovo,0.9511200786,6.2136778831,-7.50474,425.222,64.63,3.484,1.0,4.0,5.0,0.0,2.233,0.0,0.182,0.187,O=C(COC(=O)c1ccccc1)Nc1ccccc1,CC(CCC(C)C1CCCCC1)CC1CCCCC1,309,true,ok,WHFMUYDMYNURPK-UHFFFAOYSA-N,COc1cccc(C(=O)OC(C)C(=O)Nc2ccc(I)cc2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0064_gnina_poses.sdf
FXIA-GEN-008174,COC(C)C(Nc1nc(C)cn1C)c1nc(-c2ccnc(OC(C)C)c2)no1,434,reinvent_denovo,0.9511078,6.7588477135,-8.56188,386.456,100.12,3.149,1.0,8.0,8.0,0.0,3.857,0.0,0.118,0.175,c1cc(-c2noc(CNc3ncc[nH]3)n2)ccn1,C1CCC(C2CCC(CCC3CCCC3)C2)CC1,310,true,ok,GGHTXYPVMRRMNR-UHFFFAOYSA-N,COC(C)C(Nc1nc(C)cn1C)c1nc(-c2ccnc(OC(C)C)c2)no1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0017_gnina_poses.sdf
FXIA-GEN-016446,CCOC(=O)C(C)CC(CC)NC(C)C(=O)Nc1cc(F)ccc1F,436,reinvent_denovo,0.9510858655,6.3683838844,-6.96477,356.413,67.43,3.249,2.0,4.0,9.0,0.0,3.234,0.0,0.2,0.208,c1ccccc1,C1CCCCC1,311,true,ok,LPEBMQKAKZVUII-UHFFFAOYSA-N,CCOC(=O)C(C)CC(CC)NC(C)C(=O)Nc1cc(F)ccc1F,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0033_gnina_poses.sdf
FXIA-GEN-013892,CC1Cc2cc(NCC(=O)Nc3ccc([N+](=O)[O-])cc3C(N)=O)ccc2O1,437,reinvent_denovo,0.9510573149,6.1773724556,-8.77797,370.365,136.59,2.068,3.0,6.0,6.0,0.0,2.729,0.0,0.159,0.182,O=C(CNc1ccc2c(c1)CCO2)Nc1ccccc1,CC(CCC1CCC2CCCC2C1)CC1CCCCC1,312,true,ok,JXXUCPKBCVXQEI-UHFFFAOYSA-N,CC1Cc2cc(NCC(=O)Nc3ccc([N+](=O)[O-])cc3C(N)=O)ccc2O1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0028_gnina_poses.sdf
FXIA-GEN-019658,COCc1cccc(NC(=O)C(CO)N2C(=O)c3ccccc3C2=O)c1,439,reinvent_denovo,0.9509409666,6.1311116219,-8.32877,354.362,95.94,1.429,2.0,5.0,6.0,0.0,2.588,0.0,0.237,0.237,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1,CC(CC1CCCCC1)CC1C(C)C2CCCCC2C1C,313,true,ok,NPXYJEYCFMGYOJ-UHFFFAOYSA-N,COCc1cccc(NC(=O)C(CO)N2C(=O)c3ccccc3C2=O)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0040_gnina_poses.sdf
FXIA-GEN-023787,CCC(C)(C)n1nnnc1COC(C)(C)CNS(=O)(=O)c1cccc(Cl)c1,440,reinvent_denovo,0.9509324431,7.4989209175,-7.92418,415.947,99.0,2.745,1.0,6.0,9.0,0.0,2.898,0.0,0.185,0.185,O=S(=O)(NCCOCc1nnn[nH]1)c1ccccc1,CC(C)(CCCCCC1CCCC1)C1CCCCC1,314,true,ok,QJNIAAXSKAHEGI-UHFFFAOYSA-N,CCC(C)(C)n1nnnc1COC(C)(C)CNS(=O)(=O)c1cccc(Cl)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0048_gnina_poses.sdf
FXIA-GEN-018358,O=C([O-])C1CN(C(=O)O)CC1C(=O)c1ccc2c(Cl)cccc2c1Cl,441,reinvent_denovo,0.9508684278,6.0038895607,-8.17097,381.191,97.74,2.305,1.0,4.0,3.0,-1.0,3.59,0.0,0.104,0.175,O=C(c1ccc2ccccc2c1)C1CCNC1,CC(C1CCCC1)C1CCC2CCCCC2C1,315,true,ok,MUDMQRVBOCQCQZ-UHFFFAOYSA-M,O=C([O-])C1CN(C(=O)O)CC1C(=O)c1ccc2c(Cl)cccc2c1Cl,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0037_gnina_poses.sdf
FXIA-GEN-009559,Cc1nsc(NC(=O)C(C)NC(=O)OC(C)(C)C)c1-c1ccc(Cl)cc1,442,reinvent_denovo,0.9508166313,6.5381731987,-7.57082,395.912,80.32,4.624,2.0,5.0,4.0,0.0,2.868,0.0,0.194,0.238,c1ccc(-c2cnsc2)cc1,C1CCC(C2CCCC2)CC1,316,true,ok,HCUCRXAQYJSQEC-UHFFFAOYSA-N,Cc1nsc(NC(=O)C(C)NC(=O)OC(C)(C)C)c1-c1ccc(Cl)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0020_gnina_poses.sdf
FXIA-GEN-004477,COC(=O)CCN(Cc1cc(Br)ccc1OC)C(=O)Cc1c[nH]c2ccccc12,444,reinvent_denovo,0.9507918954,6.4700493813,-7.69268,459.34,71.63,4.073,1.0,4.0,8.0,0.0,2.276,0.0,0.152,0.152,O=C(Cc1c[nH]c2ccccc12)NCc1ccccc1,CC(CCC1CCCCC1)CC1CCC2CCCCC21,317,true,ok,CXCOLKHNJRPXPT-UHFFFAOYSA-N,COC(=O)CCN(Cc1cc(Br)ccc1OC)C(=O)Cc1c[nH]c2ccccc12,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0009_gnina_poses.sdf
FXIA-GEN-016772,Cc1cccc2c1CCCN2C(=O)COC(=O)Cc1cccc2sc(N)nc12,445,reinvent_denovo,0.9507901073,6.9808449745,-9.08131,395.484,85.52,3.252,1.0,6.0,4.0,0.0,2.549,0.0,0.119,0.158,O=C(Cc1cccc2scnc12)OCC(=O)N1CCCc2ccccc21,CC(CCC(C)C1CCCC2CCCCC21)CC1CCCC2CCCC21,318,true,ok,LUJGZFRZHHAUST-UHFFFAOYSA-N,Cc1cccc2c1CCCN2C(=O)COC(=O)Cc1cccc2sc(N)nc12,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0034_gnina_poses.sdf
FXIA-GEN-020917,Cc1cccc(C(C)C)c1NC(=O)C(C)OC(=O)COc1ccccc1,446,reinvent_denovo,0.950789094,6.0635371208,-7.58588,355.434,64.63,4.068,1.0,4.0,7.0,0.0,2.363,0.0,0.133,0.156,O=C(COC(=O)COc1ccccc1)Nc1ccccc1,CC(CCC(C)CC1CCCCC1)CCC1CCCCC1,319,true,ok,OLOCMIIGIZBOCU-UHFFFAOYSA-N,Cc1cccc(C(C)C)c1NC(=O)C(C)OC(=O)COc1ccccc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0042_gnina_poses.sdf
FXIA-GEN-003041,COc1cccc(N(CC(=O)NCCN2CCCCC2)S(C)(=O)=O)c1,447,reinvent_denovo,0.9505401254,6.3113474846,-7.11206,369.487,78.95,1.063,1.0,5.0,8.0,0.0,2.094,0.0,0.126,0.172,O=C(CNc1ccccc1)NCCN1CCCCC1,CC(CCCC1CCCCC1)CCC1CCCCC1,320,true,ok,BZEHTVLRIGBTIT-UHFFFAOYSA-N,COc1cccc(N(CC(=O)NCCN2CCCCC2)S(C)(=O)=O)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0007_gnina_poses.sdf
FXIA-GEN-024445,COc1ccc(C(N)=O)c(OCCc2ccc(Br)cc2)c1,448,reinvent_denovo,0.9504967332,5.8105387688,-6.22493,350.212,61.55,3.178,1.0,3.0,6.0,0.0,1.806,0.0,0.2,0.2,c1ccc(CCOc2ccccc2)cc1,C1CCC(CCCC2CCCCC2)CC1,321,true,ok,QUGZWILGRNXWON-UHFFFAOYSA-N,COc1ccc(C(N)=O)c(OCCc2ccc(Br)cc2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0049_gnina_poses.sdf
FXIA-GEN-009839,C=CCOc1ccccc1C(=O)NC(c1cccs1)c1ccnn1CCOC,449,reinvent_denovo,0.9504889846,6.558816433,-6.80719,397.5,65.38,3.675,1.0,5.0,10.0,0.0,3.012,0.0,0.136,0.151,O=C(NC(c1ccn[nH]1)c1cccs1)c1ccccc1,CC(CC(C1CCCC1)C1CCCC1)C1CCCCC1,322,true,ok,HHBCJWHEASQMLE-UHFFFAOYSA-N,C=CCOc1ccccc1C(=O)NC(c1cccs1)c1ccnn1CCOC,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0020_gnina_poses.sdf
FXIA-GEN-022043,NC(=S)c1cccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)c1,450,reinvent_denovo,0.9504772425,6.6924386024,-7.87501,384.313,67.15,3.754,3.0,3.0,3.0,0.0,2.002,0.0,0.15,0.18,O=C(NC(=S)Nc1ccccc1)c1ccccc1,CC(CC1CCCCC1)CC(C)C1CCCCC1,323,true,ok,PFJCKJSOIMNNHS-UHFFFAOYSA-N,NC(=S)c1cccc(NC(=S)NC(=O)c2ccc(Cl)c(Cl)c2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0045_gnina_poses.sdf
FXIA-GEN-023611,Cn1nncc1-c1cnc2c(Cl)c(N)nn(Cc3ccc(F)cc3)c1-2,452,linkinvent,0.9503852725,7.2415237427,-7.95062,357.78,87.44,2.601,1.0,5.0,3.0,0.0,3.007,0.0,0.139,0.283,c1ccc(Cn2nccc3ncc(-c4cnn[nH]4)c2-3)cc1,C1CCC(CC2CCCC3CCC(C4CCCC4)C32)CC1,324,true,ok,QGLLIKYZAXZQCC-UHFFFAOYSA-N,Cn1nncc1-c1cnc2c(Cl)c(N)nn(Cc3ccc(F)cc3)c1-2,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0048_gnina_poses.sdf
FXIA-GEN-033633,CS(=O)(=O)C1CCN(c2c(C(N)=O)cnn2-c2ccc(CC#N)cc2)CC1,453,reinvent_denovo,0.9503150582,6.9709506035,-7.72921,387.465,122.08,1.051,1.0,6.0,5.0,0.0,2.771,0.0,0.134,0.156,c1ccc(-n2nccc2N2CCCCC2)cc1,C1CCC(C2CCCC2C2CCCCC2)CC1,325,true,ok,XJUPEGOKHOPVKW-UHFFFAOYSA-N,CS(=O)(=O)C1CCN(c2c(C(N)=O)cnn2-c2ccc(CC#N)cc2)CC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0068_gnina_poses.sdf
FXIA-GEN-000565,COc1ccc(OC)c(NC(=O)c2cc(-c3c(C)nn(C)c3C)on2)c1,456,reinvent_denovo,0.9502496123,6.3084368706,-8.147,356.382,91.41,2.961,1.0,6.0,5.0,0.0,2.321,0.0,0.179,0.179,O=C(Nc1ccccc1)c1cc(-c2cn[nH]c2)on1,CC(CC1CCCCC1)C1CCC(C2CCCC2)C1,326,true,ok,AJJLQKIKIZCEGZ-UHFFFAOYSA-N,COc1ccc(OC)c(NC(=O)c2cc(-c3c(C)nn(C)c3C)on2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0002_gnina_poses.sdf
FXIA-GEN-001940,CC(=O)c1ccc(NC(=O)CCC(=O)Oc2ccc(Br)cc2Br)cc1,458,reinvent_denovo,0.9502179623,6.1678776741,-8.53734,469.129,72.47,4.739,1.0,4.0,6.0,0.0,1.977,0.0,0.17,0.198,O=C(CCC(=O)Oc1ccccc1)Nc1ccccc1,CC(CCC(C)CC1CCCCC1)CC1CCCCC1,327,true,ok,BGSFSZQBYYVDCV-UHFFFAOYSA-N,CC(=O)c1ccc(NC(=O)CCC(=O)Oc2ccc(Br)cc2Br)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0004_gnina_poses.sdf
FXIA-GEN-008269,COc1ccc(OC)c(C(O)C(CCCCO)Oc2ccc(C)cc2Br)c1,460,reinvent_denovo,0.9501484632,6.3649573326,-7.61765,439.346,68.15,4.418,2.0,5.0,10.0,0.0,3.077,0.0,0.14,0.14,c1ccc(CCOc2ccccc2)cc1,C1CCC(CCCC2CCCCC2)CC1,328,true,ok,GHXKGKMZDLYAPJ-UHFFFAOYSA-N,COc1ccc(OC)c(C(O)C(CCCCO)Oc2ccc(C)cc2Br)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0017_gnina_poses.sdf
FXIA-GEN-016010,Cc1ccc(CCCCC(N)C(=O)O)cc1NC1CC(c2cccc(Cl)c2F)=NO1,463,linkinvent,0.9499118328,6.6176171303,-7.85274,433.911,96.94,4.475,3.0,5.0,9.0,0.0,3.587,0.0,0.148,0.379,c1ccc(NC2CC(c3ccccc3)=NO2)cc1,C1CCC(CC2CCC(C3CCCCC3)C2)CC1,329,true,ok,LHPNSCGJXPZNAR-UHFFFAOYSA-N,Cc1ccc(CCCCC(N)C(=O)O)cc1NC1CC(c2cccc(Cl)c2F)=NO1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0033_gnina_poses.sdf
FXIA-GEN-035042,O=C1C(=Cc2ccc(Br)s2)SC(=S)N1CCc1ccc(NS(=O)O)cc1,466,reinvent_denovo,0.9497136474,6.9588541985,-7.471,489.463,69.64,4.503,2.0,5.0,6.0,0.0,3.151,0.0,0.105,0.125,O=C1C(=Cc2cccs2)SC(=S)N1CCc1ccccc1,CC1CC(CC2CCCC2)C(C)C1CCC1CCCCC1,330,true,ok,YHMJETPXKJZXLA-UHFFFAOYSA-N,O=C1C(=Cc2ccc(Br)s2)SC(=S)N1CCc1ccc(NS(=O)O)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0071_gnina_poses.sdf
FXIA-GEN-022745,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(C#N)c(F)c1,468,reinvent_denovo,0.9495993853,6.3200392723,-8.04062,383.423,91.22,3.772,2.0,4.0,5.0,0.0,2.497,0.0,0.221,0.264,O=C(CCc1ccccc1)Nc1ccccc1,CC(CCC1CCCCC1)CC1CCCCC1,331,true,ok,PRSJIJUPOGORRB-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)Nc1ccc(C#N)c(F)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0046_gnina_poses.sdf
FXIA-GEN-019332,CC(=O)c1c(C)[nH]c(C(=O)COC(=O)CCc2ccc(OC(F)F)cc2)c1C,469,reinvent_denovo,0.9495933652,6.3452486992,-7.41481,393.386,85.46,3.794,1.0,5.0,9.0,0.0,2.339,0.0,0.107,0.198,O=C(CCc1ccccc1)OCC(=O)c1ccc[nH]1,CC(CCC1CCCCC1)CCC(C)C1CCCC1,332,true,ok,NKMNMKNGCADLPL-UHFFFAOYSA-N,CC(=O)c1c(C)[nH]c(C(=O)COC(=O)CCc2ccc(OC(F)F)cc2)c1C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0039_gnina_poses.sdf
FXIA-GEN-015683,CC(O)CCC(=O)OCCOC(=O)OC(C)Oc1ccc(F)c(Cl)c1,470,reinvent_denovo,0.9495881796,6.238846302,-6.81234,378.78,91.29,3.061,1.0,7.0,9.0,0.0,3.208,0.0,0.175,0.183,c1ccccc1,C1CCCCC1,333,true,ok,LBSYMHMSZAWPIM-UHFFFAOYSA-N,CC(O)CCC(=O)OCCOC(=O)OC(C)Oc1ccc(F)c(Cl)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0032_gnina_poses.sdf
FXIA-GEN-009296,CCOC(=O)C(=CNc1ccc(OC)c(OC)c1)c1nc(-c2ccco2)cs1,471,reinvent_denovo,0.9495319724,6.9606556892,-8.01179,400.456,82.82,4.436,1.0,8.0,8.0,0.0,2.631,0.0,0.179,0.179,C(=Cc1nc(-c2ccco2)cs1)Nc1ccccc1,C1CCC(CCCC2CCC(C3CCCC3)C2)CC1,334,true,ok,GYKWCZGNFPAVLD-UHFFFAOYSA-N,CCOC(=O)C(=CNc1ccc(OC)c(OC)c1)c1nc(-c2ccco2)cs1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0019_gnina_poses.sdf
FXIA-GEN-017645,Cc1c(C(N)=O)sc2ncn(CC(=O)Nc3ccccc3P(C)(C)=O)c(=O)c12,472,reinvent_denovo,0.9495205879,6.4523434639,-8.65755,418.415,124.15,1.752,2.0,6.0,5.0,0.0,2.704,0.0,0.161,0.162,O=C(Cn1cnc2sccc2c1=O)Nc1ccccc1,CC(CC1CCCCC1)CC1CCC2CCCC2C1C,335,true,ok,MIOMBSHRQXYJFP-UHFFFAOYSA-N,Cc1c(C(N)=O)sc2ncn(CC(=O)Nc3ccccc3P(C)(C)=O)c(=O)c12,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0036_gnina_poses.sdf
FXIA-GEN-003535,COCCN(Cc1nc(-c2c(F)cccc2Cl)no1)C1CCNC1,473,reinvent_denovo,0.9494146109,6.1766915321,-7.45875,354.813,63.42,2.339,1.0,6.0,7.0,0.0,3.066,0.0,0.12,0.2,c1ccc(-c2noc(CNC3CCNC3)n2)cc1,C1CCC(C2CCC(CCC3CCCC3)C2)CC1,336,true,ok,CHAVAWZRCZGLMD-UHFFFAOYSA-N,COCCN(Cc1nc(-c2c(F)cccc2Cl)no1)C1CCNC1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0008_gnina_poses.sdf
FXIA-GEN-022335,Cc1cnc(NCCCCC(N)C(=O)O)n1CC1CC(c2cccc(Cl)c2F)=NO1,474,linkinvent,0.949411273,7.3131027222,-8.22129,437.903,114.76,3.171,3.0,6.0,10.0,0.0,3.692,0.0,0.145,0.421,c1ccc(C2=NOC(Cn3ccnc3)C2)cc1,C1CCC(C2CCC(CC3CCCC3)C2)CC1,337,true,ok,PKUHYHLGCBIHHN-UHFFFAOYSA-N,Cc1cnc(NCCCCC(N)C(=O)O)n1CC1CC(c2cccc(Cl)c2F)=NO1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0045_gnina_poses.sdf
FXIA-GEN-009894,Cc1ccc(NC(=O)COC(=O)c2ccc3ncsc3c2)cc1S(=O)(=O)N(C)C,475,reinvent_denovo,0.9494046569,6.7163162231,-8.02729,433.511,105.67,2.651,1.0,7.0,6.0,0.0,2.294,0.0,0.139,0.168,O=C(COC(=O)c1ccc2ncsc2c1)Nc1ccccc1,CC(CCC(C)C1CCC2CCCC2C1)CC1CCCCC1,338,true,ok,HHYLFSZKXLLZFH-UHFFFAOYSA-N,Cc1ccc(NC(=O)COC(=O)c2ccc3ncsc3c2)cc1S(=O)(=O)N(C)C,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0020_gnina_poses.sdf
FXIA-GEN-037648,COc1ccc(Br)c(NC(=O)c2ccc(C(N)=S)cc2)c1,476,reinvent_denovo,0.9493242502,6.0401563644,-7.44571,365.252,64.35,3.344,2.0,3.0,4.0,0.0,1.835,0.0,0.153,0.176,O=C(Nc1ccccc1)c1ccccc1,CC(CC1CCCCC1)C1CCCCC1,339,true,ok,ZZDSEUNNQMEFNP-UHFFFAOYSA-N,COc1ccc(Br)c(NC(=O)c2ccc(C(N)=S)cc2)c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0076_gnina_poses.sdf
FXIA-GEN-026660,CN1CCN(C2CC(c3cccc(Cl)c3F)=NO2)c2ncc(CCCCC(N)C(=O)O)cc21,477,linkinvent,0.9493169785,7.7102060318,-8.67598,475.952,104.28,3.406,2.0,7.0,8.0,0.0,3.895,0.0,0.167,0.38,c1ccc(C2=NOC(N3CCNc4cccnc43)C2)cc1,C1CCC(C2CCC(C3CCCC4CCCCC43)C2)CC1,340,true,ok,SEWSLEYYNCJKAT-UHFFFAOYSA-N,CN1CCN(C2CC(c3cccc(Cl)c3F)=NO2)c2ncc(CCCCC(N)C(=O)O)cc21,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0054_gnina_poses.sdf
FXIA-GEN-015920,CC(NCC(=O)Cc1ncc(F)cc1[N+](=O)[O-])c1cccc(F)c1F,479,reinvent_denovo,0.9492613077,6.4037842751,-7.9889,353.3,85.13,2.87,1.0,5.0,7.0,0.0,3.179,0.0,0.134,0.168,O=C(CNCc1ccccc1)Cc1ccccn1,CC(CCCC1CCCCC1)CC1CCCCC1,341,true,ok,LGGDAWVAWUUTAH-UHFFFAOYSA-N,CC(NCC(=O)Cc1ncc(F)cc1[N+](=O)[O-])c1cccc(F)c1F,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0032_gnina_poses.sdf
FXIA-GEN-015530,O=C(O)COc1ccc(CC(=O)NCC(c2cccc(Cl)c2)c2c[nH]c3ccccc23)cc1,480,reinvent_denovo,0.9492524862,6.9687438011,-8.87397,462.933,91.42,4.776,3.0,3.0,9.0,0.0,2.684,0.0,0.137,0.19,O=C(Cc1ccccc1)NCC(c1ccccc1)c1c[nH]c2ccccc12,CC(CCC(C1CCCCC1)C1CCC2CCCCC21)CC1CCCCC1,342,true,ok,KZIWDCFVWAHFKT-UHFFFAOYSA-N,O=C(O)COc1ccc(CC(=O)NCC(c2cccc(Cl)c2)c2c[nH]c3ccccc23)cc1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0032_gnina_poses.sdf
FXIA-GEN-006024,O=C1OC(c2ccc(-c3cccnc3)cc2)=C(Cl)C1=Cc1ccc2ncc([N+](=O)[O-])n2c1,481,reinvent_denovo,0.9491867423,7.5114831924,-10.81898,444.834,99.63,4.852,0.0,6.0,4.0,0.0,3.071,0.0,0.125,0.175,O=C1OC(c2ccc(-c3cccnc3)cc2)=CC1=Cc1ccc2nccn2c1,CC1CC(C2CCC(C3CCCCC3)CC2)CC1CC1CCC2CCCC2C1,343,true,ok,DWVOHQGIJJQFNJ-UHFFFAOYSA-N,O=C1OC(c2ccc(-c3cccnc3)cc2)=C(Cl)C1=Cc1ccc2ncc([N+](=O)[O-])n2c1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0013_gnina_poses.sdf
FXIA-GEN-020068,COCC1(C(=O)NOC)CCCN1C(=O)c1cnc(-c2ccco2)s1,482,reinvent_denovo,0.9491834641,6.1865897179,-6.68744,365.411,93.9,1.702,1.0,7.0,6.0,0.0,3.656,0.0,0.137,0.175,O=C(c1cnc(-c2ccco2)s1)N1CCCC1,CC(C1CCCC1)C1CCC(C2CCCC2)C1,344,true,ok,NWJNWDFQJOBYIP-UHFFFAOYSA-N,COCC1(C(=O)NOC)CCCN1C(=O)c1cnc(-c2ccco2)s1,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0041_gnina_poses.sdf
FXIA-GEN-021729,O=C(c1cc(-c2ccccc2)n(-c2ccccc2)n1)N1CC(CO)CC1CO,483,reinvent_denovo,0.9491748214,6.2525014877,-8.34139,377.444,78.59,2.355,2.0,4.0,5.0,0.0,3.072,0.0,0.096,0.177,O=C(c1cc(-c2ccccc2)n(-c2ccccc2)n1)N1CCCC1,CC(C1CCCC1)C1CC(C2CCCCC2)C(C2CCCCC2)C1,345,true,ok,PAETVZTXCGXAIT-UHFFFAOYSA-N,O=C(c1cc(-c2ccccc2)n(-c2ccccc2)n1)N1CC(CO)CC1CO,results/docking/gnina_7mbo/all_filtered_gpu_cnnfast/poses/fxia_filtered_all_chunk_0044_gnina_poses.sdf
